"Date","Price","Open","High","Low","Vol.","Change %"
"08/09/2024","3,365.54","3,388.60","3,396.44","3,364.91","","0.04%"
"08/08/2024","3,364.32","3,376.37","3,376.37","3,342.61","","-0.88%"
"08/07/2024","3,394.20","3,356.85","3,408.79","3,356.85","","1.81%"
"08/06/2024","3,333.85","3,304.62","3,372.58","3,294.73","","2.24%"
"08/05/2024","3,260.81","3,481.19","3,483.06","3,204.76","","-6.53%"
"08/02/2024","3,488.58","3,554.13","3,554.13","3,485.56","","-3.16%"
"08/01/2024","3,602.55","3,604.06","3,609.42","3,573.31","","-0.12%"
"07/31/2024","3,606.78","3,563.32","3,606.78","3,563.32","","1.45%"
"07/30/2024","3,555.34","3,575.34","3,576.66","3,555.34","","-0.57%"
"07/29/2024","3,575.90","3,568.59","3,575.94","3,558.69","","0.01%"
"07/26/2024","3,575.55","3,560.00","3,576.74","3,557.46","","0.36%"
"07/25/2024","3,562.77","3,558.44","3,563.57","3,524.81","","-0.38%"
"07/24/2024","3,576.24","3,605.50","3,605.50","3,576.24","","-1.19%"
"07/23/2024","3,619.14","3,628.61","3,642.29","3,618.97","","-0.28%"
"07/22/2024","3,629.22","3,582.49","3,633.24","3,579.12","","1.43%"
"07/19/2024","3,577.95","3,542.30","3,577.95","3,534.15","","0.67%"
"07/18/2024","3,553.98","3,530.90","3,557.07","3,523.20","","0.86%"
"07/17/2024","3,523.65","3,527.52","3,536.40","3,498.92","","-0.20%"
"07/16/2024","3,530.70","3,545.57","3,547.39","3,523.61","","-0.74%"
"07/15/2024","3,556.95","3,540.76","3,564.75","3,538.21","","0.61%"
"07/12/2024","3,535.31","3,500.74","3,535.31","3,500.74","","0.61%"
"07/11/2024","3,513.90","3,519.27","3,528.09","3,506.63","","0.01%"
"07/10/2024","3,513.59","3,536.73","3,536.73","3,503.66","0.00K","-0.63%"
"07/09/2024","3,535.88","3,533.36","3,561.10","3,530.76","0.00K","-0.12%"
"07/08/2024","3,540.22","3,513.37","3,540.22","3,502.87","0.00K","0.66%"
"07/05/2024","3,517.04","3,504.78","3,518.97","3,500.72","0.00K","0.42%"
"07/04/2024","3,502.26","3,472.37","3,502.26","3,457.91","0.00K","0.97%"
"07/03/2024","3,468.49","3,446.57","3,468.49","3,429.92","0.00K","1.35%"
"07/02/2024","3,422.41","3,436.74","3,451.53","3,421.54","0.00K","-1.03%"
"07/01/2024","3,457.99","3,416.13","3,465.73","3,416.13","0.00K","1.65%"
"06/28/2024","3,401.83","3,392.07","3,424.70","3,392.07","0.00K","0.31%"
"06/27/2024","3,391.18","3,409.37","3,420.29","3,391.18","0.00K","-0.42%"
"06/26/2024","3,405.32","3,432.48","3,437.25","3,388.64","0.00K","-1.08%"
"06/25/2024","3,442.49","3,454.48","3,479.29","3,441.66","0.00K","-0.31%"
"06/21/2024","3,453.22","3,451.81","3,469.18","3,429.13","0.00K","0.15%"
"06/20/2024","3,447.91","3,472.46","3,479.69","3,415.17","0.00K","-0.22%"
"06/19/2024","3,455.44","3,447.97","3,461.48","3,436.90","0.00K","0.25%"
"06/18/2024","3,446.86","3,410.75","3,451.37","3,410.75","0.00K","1.21%"
"06/17/2024","3,405.71","3,426.52","3,444.84","3,380.68","0.00K","-0.17%"
"06/14/2024","3,411.35","3,497.91","3,505.22","3,409.66","0.00K","-2.45%"
"06/13/2024","3,497.08","3,532.98","3,543.07","3,496.40","0.00K","-0.85%"
"06/12/2024","3,527.09","3,520.34","3,551.42","3,514.33","0.00K","0.23%"
"06/11/2024","3,518.96","3,555.77","3,582.58","3,518.96","0.00K","-0.76%"
"06/10/2024","3,546.00","3,503.22","3,555.82","3,489.24","0.00K","0.15%"
"06/07/2024","3,540.67","3,527.59","3,548.55","3,514.18","0.00K","0.58%"
"06/06/2024","3,520.13","3,520.18","3,547.31","3,520.13","0.00K","0.80%"
"06/05/2024","3,492.12","3,459.77","3,497.67","3,441.08","0.00K","1.49%"
"06/04/2024","3,440.89","3,492.40","3,495.10","3,440.89","0.00K","-1.61%"
"06/03/2024","3,497.31","3,469.61","3,519.74","3,469.61","0.00K","1.26%"
"05/31/2024","3,453.87","3,487.64","3,487.71","3,453.87","0.00K","-0.83%"
"05/30/2024","3,482.70","3,499.02","3,512.27","3,470.01","0.00K","-0.24%"
"05/29/2024","3,491.16","3,567.69","3,568.77","3,491.16","0.00K","-2.26%"
"05/28/2024","3,571.86","3,605.96","3,614.28","3,568.95","0.00K","-0.79%"
"05/27/2024","3,600.40","3,589.77","3,628.89","3,588.47","0.00K","0.54%"
"05/24/2024","3,581.13","3,566.57","3,592.72","3,560.43","0.00K","-0.24%"
"05/23/2024","3,589.74","3,593.88","3,607.63","3,580.83","0.00K","-0.01%"
"05/22/2024","3,590.16","3,633.84","3,640.58","3,586.14","0.00K","-1.42%"
"05/21/2024","3,642.03","3,662.02","3,662.02","3,638.25","0.00K","-0.44%"
"05/20/2024","3,658.13","3,642.52","3,665.50","3,637.04","0.00K","1.01%"
"05/17/2024","3,621.54","3,621.31","3,660.17","3,611.23","0.00K","0.06%"
"05/16/2024","3,619.46","3,625.84","3,627.32","3,603.66","0.00K","0.05%"
"05/15/2024","3,617.48","3,572.86","3,620.03","3,572.86","0.00K","1.57%"
"05/14/2024","3,561.61","3,568.53","3,576.60","3,553.80","0.00K","-0.33%"
"05/13/2024","3,573.25","3,598.27","3,604.36","3,559.47","0.00K","-0.70%"
"05/10/2024","3,598.44","3,594.74","3,606.28","3,588.96","0.00K","0.36%"
"05/09/2024","3,585.56","3,586.84","3,589.52","3,561.36","0.00K","0.08%"
"05/08/2024","3,582.57","3,560.31","3,589.32","3,560.31","","1.67%"
"05/02/2024","3,523.77","3,508.23","3,546.78","3,508.23","","0.31%"
"04/30/2024","3,512.98","3,534.83","3,543.48","3,512.98","","-0.61%"
"04/29/2024","3,534.50","3,538.60","3,542.06","3,513.83","","-0.26%"
"04/26/2024","3,543.86","3,508.37","3,545.18","3,508.37","","1.26%"
"04/25/2024","3,499.66","3,521.34","3,535.37","3,499.66","","-0.95%"
"04/24/2024","3,533.19","3,535.69","3,570.36","3,527.02","","0.06%"
"04/23/2024","3,531.11","3,464.14","3,531.11","3,464.14","","2.19%"
"04/22/2024","3,455.33","3,398.73","3,455.33","3,398.73","","2.26%"
"04/19/2024","3,378.85","3,325.80","3,388.49","3,325.80","","0.81%"
"04/18/2024","3,351.70","3,320.88","3,351.70","3,320.88","","1.20%"
"04/17/2024","3,311.98","3,306.45","3,330.68","3,299.85","","0.46%"
"04/16/2024","3,296.79","3,337.59","3,343.62","3,296.79","","-2.25%"
"04/15/2024","3,372.55","3,350.96","3,390.31","3,334.05","","-0.68%"
"04/12/2024","3,395.74","3,439.71","3,454.57","3,380.85","","-1.07%"
"04/11/2024","3,432.52","3,441.32","3,444.30","3,422.40","","-0.24%"
"04/10/2024","3,440.69","3,444.00","3,452.34","3,421.37","","0.26%"
"04/09/2024","3,431.92","3,378.44","3,437.28","3,373.78","","1.69%"
"04/08/2024","3,374.75","3,333.27","3,381.64","3,333.27","","1.39%"
"04/05/2024","3,328.60","3,317.24","3,331.26","3,280.84","","-0.22%"
"04/04/2024","3,335.88","3,328.97","3,356.86","3,312.56","","0.21%"
"04/03/2024","3,328.73","3,351.70","3,361.10","3,319.69","","-0.74%"
"04/02/2024","3,353.65","3,409.64","3,425.55","3,345.17","","-1.95%"
"03/28/2024","3,420.41","3,404.21","3,429.10","3,398.23","","0.40%"
"03/27/2024","3,406.83","3,422.90","3,444.98","3,404.41","","-0.42%"
"03/26/2024","3,421.31","3,425.28","3,437.74","3,417.05","","-0.38%"
"03/22/2024","3,434.21","3,443.77","3,449.53","3,430.08","","-0.57%"
"03/21/2024","3,453.92","3,439.64","3,459.28","3,429.09","","1.08%"
"03/20/2024","3,416.97","3,376.64","3,421.49","3,375.42","","1.12%"
"03/19/2024","3,379.21","3,413.24","3,413.84","3,377.84","","-1.46%"
"03/15/2024","3,429.20","3,430.43","3,440.92","3,410.25","","0.28%"
"03/14/2024","3,419.47","3,385.79","3,420.38","3,369.16","","1.29%"
"03/13/2024","3,375.78","3,376.76","3,399.48","3,371.90","","0.21%"
"03/12/2024","3,368.57","3,375.47","3,386.60","3,347.66","","0.09%"
"03/11/2024","3,365.62","3,456.17","3,458.65","3,365.62","","-2.68%"
"03/08/2024","3,458.14","3,443.70","3,466.40","3,437.34","","0.22%"
"03/07/2024","3,450.45","3,480.78","3,485.13","3,435.25","","-0.70%"
"03/06/2024","3,474.79","3,464.43","3,480.08","3,460.14","","0.18%"
"03/05/2024","3,468.60","3,485.39","3,495.52","3,468.60","","-0.64%"
"03/04/2024","3,490.83","3,464.33","3,495.30","3,464.33","","1.05%"
"03/01/2024","3,454.66","3,458.26","3,468.91","3,449.68","","-0.25%"
"02/29/2024","3,463.35","3,421.29","3,463.35","3,421.29","","1.30%"
"02/28/2024","3,418.94","3,426.54","3,438.85","3,392.69","","-0.36%"
"02/27/2024","3,431.28","3,428.88","3,444.08","3,414.67","","-0.03%"
"02/26/2024","3,432.29","3,430.47","3,437.22","3,426.03","","-0.01%"
"02/23/2024","3,432.59","3,454.25","3,456.52","3,429.09","","-0.42%"
"02/22/2024","3,447.21","3,463.22","3,475.74","3,442.16","","-0.08%"
"02/21/2024","3,450.11","3,452.39","3,456.68","3,435.64","","-0.41%"
"02/20/2024","3,464.26","3,459.94","3,467.79","3,447.55","","0.05%"
"02/19/2024","3,462.47","3,420.11","3,463.26","3,407.76","","1.40%"
"02/16/2024","3,414.72","3,427.26","3,442.84","3,403.59","","0.04%"
"02/15/2024","3,413.24","3,434.97","3,446.06","3,398.19","","-0.33%"
"02/14/2024","3,424.64","3,369.03","3,427.10","3,363.04","","1.62%"
"02/13/2024","3,369.90","3,392.82","3,399.80","3,366.41","","-0.75%"
"02/12/2024","3,395.27","3,411.20","3,425.95","3,384.83","","-0.38%"
"02/09/2024","3,408.07","3,427.68","3,435.80","3,407.66","","-0.26%"
"02/08/2024","3,416.83","3,401.29","3,421.99","3,380.52","","0.45%"
"02/07/2024","3,401.51","3,430.62","3,436.72","3,368.97","","-0.77%"
"02/06/2024","3,427.98","3,418.47","3,430.42","3,399.25","","0.52%"
"02/05/2024","3,410.18","3,388.67","3,414.72","3,374.48","","0.96%"
"02/02/2024","3,377.61","3,372.19","3,396.91","3,372.19","","0.58%"
"02/01/2024","3,358.20","3,327.09","3,358.20","3,315.90","","0.96%"
"01/31/2024","3,326.15","3,300.50","3,357.61","3,300.50","","1.01%"
"01/30/2024","3,293.03","3,281.95","3,302.60","3,270.36","","0.31%"
"01/29/2024","3,282.81","3,308.57","3,308.57","3,278.39","","-0.86%"
"01/26/2024","3,311.19","3,284.53","3,311.19","3,273.69","","0.58%"
"01/25/2024","3,292.22","3,320.71","3,322.47","3,272.19","","-0.87%"
"01/24/2024","3,321.20","3,307.52","3,322.82","3,302.07","","0.62%"
"01/23/2024","3,300.88","3,297.55","3,315.76","3,289.10","","0.09%"
"01/22/2024","3,298.03","3,265.82","3,298.03","3,262.30","","1.05%"
"01/19/2024","3,263.78","3,266.80","3,281.58","3,249.46","","0.12%"
"01/18/2024","3,259.94","3,231.15","3,268.41","3,231.15","","0.87%"
"01/17/2024","3,231.70","3,219.00","3,253.16","3,200.60","","-0.08%"
"01/16/2024","3,234.43","3,278.13","3,278.13","3,233.55","","-1.59%"
"01/15/2024","3,286.84","3,279.91","3,290.24","3,260.40","","0.04%"
"01/12/2024","3,285.46","3,278.37","3,285.46","3,249.92","","0.51%"
"01/11/2024","3,268.84","3,269.02","3,281.66","3,265.77","","0.38%"
"01/10/2024","3,256.53","3,242.15","3,257.40","3,234.93","","0.42%"
"01/09/2024","3,243.07","3,219.54","3,261.57","3,218.90","","0.82%"
"01/08/2024","3,216.61","3,174.80","3,216.61","3,163.73","","1.56%"
"01/05/2024","3,167.34","3,164.48","3,168.37","3,142.29","","0.00%"
"01/04/2024","3,167.24","3,145.96","3,169.01","3,142.36","","0.75%"
"01/03/2024","3,143.65","3,161.42","3,163.22","3,136.72","","-0.59%"
"01/02/2024","3,162.15","3,131.93","3,171.64","3,131.93","","1.26%"
"12/29/2023","3,122.79","3,100.99","3,134.76","3,100.99","","0.67%"
"12/28/2023","3,101.87","3,125.74","3,130.95","3,095.33","","-0.60%"
"12/27/2023","3,120.70","3,120.71","3,136.14","3,112.43","","0.21%"
"12/22/2023","3,114.08","3,130.50","3,134.62","3,109.60","","-0.74%"
"12/21/2023","3,137.34","3,153.49","3,153.49","3,134.18","","-0.50%"
"12/20/2023","3,152.96","3,146.80","3,158.93","3,140.54","","0.31%"
"12/19/2023","3,143.29","3,109.50","3,154.87","3,109.50","","0.98%"
"12/18/2023","3,112.84","3,113.60","3,120.49","3,106.27","","-0.25%"
"12/15/2023","3,120.73","3,136.47","3,142.91","3,110.58","","-0.44%"
"12/14/2023","3,134.44","3,149.38","3,162.77","3,132.68","","0.04%"
"12/13/2023","3,133.28","3,107.50","3,135.01","3,107.50","","0.96%"
"12/12/2023","3,103.42","3,081.93","3,108.11","3,078.67","","0.85%"
"12/11/2023","3,077.32","3,080.97","3,086.36","3,070.23","","-0.05%"
"12/08/2023","3,078.97","3,067.78","3,078.97","3,059.31","","0.23%"
"12/07/2023","3,071.96","3,075.31","3,084.06","3,065.18","","-0.16%"
"12/06/2023","3,076.98","3,082.84","3,089.94","3,068.47","","-0.09%"
"12/05/2023","3,079.83","3,086.51","3,096.51","3,043.70","","-0.44%"
"12/04/2023","3,093.41","3,127.25","3,127.60","3,091.21","","-0.67%"
"12/01/2023","3,114.37","3,102.32","3,118.89","3,097.22","","0.06%"
"11/30/2023","3,112.62","3,101.04","3,112.62","3,089.52","","0.54%"
"11/29/2023","3,096.01","3,087.67","3,100.99","3,083.23","","0.39%"
"11/28/2023","3,084.05","3,073.76","3,086.90","3,060.00","","0.21%"
"11/27/2023","3,077.47","3,075.30","3,087.58","3,057.07","","0.26%"
"11/24/2023","3,069.56","3,072.34","3,076.88","3,049.72","","-0.15%"
"11/23/2023","3,074.15","3,063.74","3,074.91","3,055.58","","0.08%"
"11/22/2023","3,071.68","3,045.61","3,071.77","3,031.77","","1.21%"
"11/21/2023","3,034.91","3,054.81","3,072.05","3,031.81","","-0.34%"
"11/20/2023","3,045.36","3,054.63","3,074.69","3,033.68","","-0.11%"
"11/17/2023","3,048.64","3,010.11","3,088.25","3,010.11","","1.19%"
"11/16/2023","3,012.78","3,012.15","3,023.12","2,997.45","","-0.05%"
"11/15/2023","3,014.22","3,011.10","3,019.72","2,991.01","","0.23%"
"11/14/2023","3,007.34","2,929.65","3,012.71","2,925.84","","2.87%"
"11/13/2023","2,923.54","2,924.91","2,934.27","2,898.47","","0.10%"
"11/10/2023","2,920.53","2,960.22","2,961.71","2,912.81","","-1.42%"
"11/09/2023","2,962.70","2,992.08","2,999.56","2,950.08","","-1.02%"
"11/08/2023","2,993.33","3,002.72","3,010.48","2,979.17","","-0.12%"
"11/07/2023","2,996.85","3,025.20","3,032.77","2,992.33","","-1.02%"
"11/06/2023","3,027.61","3,000.98","3,027.61","3,000.98","","1.56%"
"11/03/2023","2,981.22","3,000.22","3,019.87","2,973.82","","-0.02%"
"11/02/2023","2,981.76","2,940.00","2,981.76","2,930.06","","1.85%"
"11/01/2023","2,927.62","2,931.24","2,942.88","2,911.71","","0.00%"
"10/31/2023","2,927.62","2,910.37","2,937.33","2,910.37","","0.44%"
"10/30/2023","2,914.75","2,916.16","2,921.30","2,897.22","","0.53%"
"10/27/2023","2,899.42","2,913.50","2,933.39","2,891.13","","-0.17%"
"10/26/2023","2,904.39","2,903.85","2,920.40","2,880.90","","-0.77%"
"10/25/2023","2,926.95","2,962.57","2,966.55","2,924.77","","-0.96%"
"10/24/2023","2,955.24","2,901.66","2,960.93","2,901.66","","2.51%"
"10/23/2023","2,882.97","2,899.15","2,931.64","2,882.97","","-0.06%"
"10/20/2023","2,884.56","2,864.26","2,891.61","2,853.94","","-0.04%"
"10/19/2023","2,885.64","2,874.15","2,903.79","2,865.47","","0.06%"
"10/18/2023","2,883.83","2,843.49","2,897.54","2,841.16","","0.89%"
"10/17/2023","2,858.26","2,873.57","2,919.29","2,846.62","","-0.31%"
"10/16/2023","2,867.07","2,837.08","2,879.35","2,827.54","","0.46%"
"10/13/2023","2,853.81","2,878.40","2,891.52","2,832.73","","-1.17%"
"10/12/2023","2,887.66","2,896.20","2,953.00","2,876.99","","0.42%"
"10/11/2023","2,875.69","2,836.26","2,886.47","2,830.71","","1.36%"
"10/10/2023","2,836.99","2,729.64","2,854.77","2,729.64","","4.80%"
"10/09/2023","2,707.03","2,728.22","2,750.64","2,689.60","","-2.04%"
"10/06/2023","2,763.36","2,809.80","2,833.57","2,760.04","","-1.59%"
"10/05/2023","2,808.06","2,844.36","2,855.27","2,805.44","","-1.13%"
"10/04/2023","2,840.16","2,806.58","2,854.95","2,793.17","","0.53%"
"10/03/2023","2,825.31","2,876.06","2,896.93","2,822.07","","-1.98%"
"10/02/2023","2,882.30","2,934.59","2,956.38","2,882.11","","-1.74%"
"09/29/2023","2,933.29","2,900.31","2,943.64","2,891.18","","1.37%"
"09/28/2023","2,893.56","2,929.67","2,940.30","2,880.40","","-1.27%"
"09/27/2023","2,930.83","2,975.62","3,004.31","2,916.31","","-1.65%"
"09/26/2023","2,979.86","2,955.50","2,990.65","2,952.42","","0.16%"
"09/25/2023","2,975.16","2,992.22","3,043.01","2,975.11","","0.07%"
"09/22/2023","2,973.19","2,922.22","2,981.89","2,922.22","","1.91%"
"09/21/2023","2,917.40","2,905.47","2,935.80","2,878.70","","0.30%"
"09/20/2023","2,908.68","2,993.33","3,015.35","2,900.46","","-2.66%"
"09/19/2023","2,988.03","3,048.24","3,069.36","2,968.30","","-2.08%"
"09/18/2023","3,051.45","3,076.98","3,088.89","3,042.87","","-0.36%"
"09/15/2023","3,062.45","3,010.39","3,070.04","3,010.39","","2.43%"
"09/14/2023","2,989.67","2,959.70","2,991.29","2,936.90","","0.82%"
"09/13/2023","2,965.43","3,023.92","3,024.51","2,948.33","","-1.76%"
"09/12/2023","3,018.42","3,030.35","3,054.56","2,988.55","","-0.26%"
"09/11/2023","3,026.30","3,093.56","3,119.18","3,013.15","","-0.88%"
"09/08/2023","3,053.25","3,022.92","3,066.83","2,989.83","","1.03%"
"09/07/2023","3,022.17","3,085.43","3,085.58","3,008.21","","-1.86%"
"09/06/2023","3,079.32","3,091.27","3,096.98","3,058.68","","-0.21%"
"09/05/2023","3,085.85","3,064.48","3,109.19","3,044.51","","0.83%"
"09/04/2023","3,060.34","3,159.68","3,170.55","3,059.88","","-2.92%"
"09/01/2023","3,152.47","3,191.70","3,196.81","3,145.34","","-0.93%"
"08/31/2023","3,182.11","3,211.95","3,219.68","3,181.89","","-0.48%"
"08/30/2023","3,197.58","3,201.18","3,215.81","3,189.61","","-0.12%"
"08/29/2023","3,201.50","3,190.86","3,218.98","3,190.86","","0.29%"
"08/28/2023","3,192.37","3,166.84","3,196.95","3,166.84","","1.37%"
"08/25/2023","3,149.17","3,139.01","3,159.08","3,127.38","","0.21%"
"08/24/2023","3,142.53","3,164.23","3,165.78","3,141.13","","-0.11%"
"08/23/2023","3,146.04","3,170.94","3,190.99","3,142.31","","-0.61%"
"08/22/2023","3,165.32","3,139.18","3,184.01","3,139.18","","1.34%"
"08/21/2023","3,123.55","3,059.97","3,149.34","3,059.97","","1.95%"
"08/18/2023","3,063.77","3,099.09","3,101.87","3,060.10","","-1.39%"
"08/17/2023","3,106.85","3,089.62","3,114.77","3,086.44","","0.34%"
"08/16/2023","3,096.25","3,079.68","3,112.38","3,059.20","","0.24%"
"08/14/2023","3,088.97","3,090.21","3,109.18","3,052.68","","-0.64%"
"08/11/2023","3,109.01","3,174.37","3,176.27","3,095.17","","-2.07%"
"08/10/2023","3,174.73","3,185.66","3,190.38","3,159.39","","-0.31%"
"08/09/2023","3,184.70","3,184.58","3,198.55","3,177.16","","0.38%"
"08/08/2023","3,172.80","3,186.80","3,195.71","3,172.62","","-0.65%"
"08/07/2023","3,193.67","3,204.05","3,213.53","3,184.37","","-0.07%"
"08/04/2023","3,195.97","3,193.23","3,208.32","3,193.19","","0.41%"
"08/03/2023","3,182.91","3,159.82","3,189.80","3,139.02","","0.69%"
"08/02/2023","3,161.14","3,165.91","3,169.93","3,102.19","","-1.35%"
"08/01/2023","3,204.37","3,249.55","3,257.52","3,190.29","","-0.91%"
"07/31/2023","3,233.86","3,240.88","3,264.59","3,233.86","","0.05%"
"07/28/2023","3,232.38","3,262.83","3,264.48","3,214.63","","-0.93%"
"07/27/2023","3,262.77","3,258.65","3,280.71","3,258.51","","0.03%"
"07/26/2023","3,261.69","3,269.33","3,271.42","3,246.02","","-0.02%"
"07/25/2023","3,262.29","3,253.86","3,273.43","3,249.00","","0.59%"
"07/24/2023","3,243.01","3,244.33","3,259.05","3,232.33","","-0.15%"
"07/21/2023","3,247.99","3,254.16","3,265.54","3,243.85","","-0.12%"
"07/20/2023","3,251.94","3,236.35","3,256.91","3,230.56","","0.57%"
"07/19/2023","3,233.45","3,207.00","3,245.38","3,206.81","","1.28%"
"07/18/2023","3,192.49","3,157.03","3,205.44","3,157.03","","1.10%"
"07/17/2023","3,157.74","3,213.71","3,213.71","3,150.38","","-1.71%"
"07/14/2023","3,212.57","3,210.11","3,217.86","3,195.01","","0.41%"
"07/13/2023","3,199.47","3,219.02","3,220.37","3,190.32","","-0.26%"
"07/12/2023","3,207.79","3,202.44","3,218.27","3,175.96","","0.60%"
"07/11/2023","3,188.56","3,121.72","3,200.29","3,121.72","","2.45%"
"07/10/2023","3,112.23","3,087.92","3,123.16","3,079.64","","1.04%"
"07/07/2023","3,080.06","3,087.51","3,100.67","3,065.71","","-0.11%"
"07/06/2023","3,083.54","3,106.44","3,109.94","3,067.23","","-1.35%"
"07/05/2023","3,125.77","3,127.73","3,135.91","3,105.29","","-0.53%"
"07/04/2023","3,142.35","3,138.47","3,148.66","3,121.05","","0.20%"
"07/03/2023","3,135.94","3,126.21","3,137.44","3,112.30","","1.20%"
"06/30/2023","3,098.66","3,119.24","3,128.57","3,089.60","","0.06%"
"06/29/2023","3,096.70","3,035.03","3,105.57","3,034.42","","2.66%"
"06/28/2023","3,016.56","2,991.50","3,022.33","2,991.50","","1.21%"
"06/27/2023","2,980.46","2,982.27","3,005.10","2,960.48","","0.02%"
"06/26/2023","2,979.96","3,065.94","3,065.94","2,964.01","","-2.70%"
"06/23/2023","3,062.60","3,052.19","3,079.99","3,052.19","","0.37%"